what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1518697484116
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518697484137
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518697484317
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518697486203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697488356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697492673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518697494631
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1518697498339
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1518697498359
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518697500217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697514541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697517027
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1518697517063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697521897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697525534
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1518697528955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518697537592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1518697559232
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518697560233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697571914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697576951
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1518697576983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1518697583894
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1518697584151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518697586828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1518697599782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697602558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697607853
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518697607999
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518697618991
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1518697620577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697625201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697642550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518697644721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697655413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697655530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697663247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697668546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518697673105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697676216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697679793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518697680939
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1518697683920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697685225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697696760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518697697859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697699737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697707644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518697709705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697718759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697727852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697733007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697737973
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1518697738159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697746605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697746762
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518697746779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1518697787175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518697789670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1518697810921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518697814226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697862945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697877828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697883298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697893898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518697897419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697918257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697918424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697918427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698055691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518698066439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1518698070931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518698072917
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518698183478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1518698188503
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518698189869
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518698193505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518698205336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1518698241834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698248895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698250388
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698250626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518698251667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1518698254389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518698258286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698258977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698259328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1518698271467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518698274467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698284263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698284347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698288813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698289048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698295273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698295506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698295688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698295838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698296335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698296369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698296603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698296792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698296958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698297133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698297291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698297446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698297615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698297861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698298310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698298492
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698298652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698298815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1518698301566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698309774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698309923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698312255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698344177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518698348922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698361028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698361155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698364438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698364571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1518698366750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698371046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698430636
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518698437428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518698440549
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518698442169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1518698462734
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518698467369
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1518698476301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1518698482687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698484742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698489913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698496375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1518698504351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1518698517229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1518698528879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1518698550308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698576693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698580262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518698583114
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518698601588
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1518698601702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1518698603668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698605283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698605485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698609797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698622179
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1518698641285
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1518698654509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1518698656307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698687692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698698140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518698699129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1518698705887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1518698719684
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1518698721836
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1518698724525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698737052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698737201
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518698738004
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518698743986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698756888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698762409
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1518698780201
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1518698782538
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518698782741
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1518698790562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698804037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698818362
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518698818389
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518698823254
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518698825562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1518698846148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518698850583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518699056590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518699064250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1518699090691
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518699092656
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1518699100652
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518699103850
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1518699121122
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518699122645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518699128224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518699158503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518699163704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518699169349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518699179204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518699184047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518699185816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518699198737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518699203268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518699205667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518699206168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518699206201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518699206357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518699206580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518699206824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518699207050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518699207342
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518699212882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518699218992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518699224444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518699228344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1518699232785
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518699234459
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1518699239986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518699243204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518699278021
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518699288215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518699302350
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1518699303945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1518699305170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518699307479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518699357737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1518699363112
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518699367005
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1518699370753
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518699377958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1518699382158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518699384593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518699400368
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518699440412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1518699467999
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518699481431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518699499452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518699744512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518699756811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518699813621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1518699841114
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1518699848513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518699853566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1518699856145
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518699857722
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518699862082
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518699870887
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518699873353
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1518699890468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518699896684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518699919996
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518699935784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1518699961156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1518699966045
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518699966975
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518699971864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1518699991336
