what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536321367432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536321368835
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1536321369162
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1536321379275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536321384049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536321389715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536321450851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536321452158
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1536321452462
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1536321454261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536321468929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536321470405
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1536321470709
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1536321495058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536321573425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536321576458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1536321596504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1536321602485
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1536321630357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536321632300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536321632604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536321655452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536321675612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536321725249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1536321888772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536322162042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536322425762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1536322440085
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1536322446831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536322468164
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1536322470972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1536322473121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1536322473425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1536322473643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1536322473924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1536322474169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1536322474628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1536322475236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1536322475518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536322484448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536322486122
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1536322486422
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1536322489201
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1536322527422
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1536322527655
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1536322527831
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1536322528258
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1536322529167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1536322533096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536322590078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536322596095
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1536322596403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536322599518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536322601747
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1536322603593
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1536322611262
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1536322613140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1536322626023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1536322629257
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1536322667508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536322685385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536322687063
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1536322687362
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1536322693440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536324115433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1536324237067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1536324240194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536324340563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536324389345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536324421640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536324448134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536324454006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536324461682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536324462873
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1536324463160
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1536324475316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536324483868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536324496461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536324511527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536324513101
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1536324513429
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1536324535945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536324608986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536324610336
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1536324610635
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1536324617286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536324641225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536324642496
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1536324642795
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1536324643669
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1536324647762
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1536324653499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536324672082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536324700638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536324721151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536324722321
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1536324722672
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1536324734156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536328097458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536328134279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1536328162244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536328177483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536372175481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536372175978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536372178625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536372180176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536561390845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536561391763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536561512401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536561513009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536561517759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536606654921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536606655632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536826167880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536826178817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536826182208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536826729906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536827813781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536827876698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536827876909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536827888469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536828233251
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1536828450715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536828910756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536828935295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536829175972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536829179547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536829313844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536829321213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536829427509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536829430999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536829445858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536829460485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536829536957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536829555500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536829584102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536829594766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536829639750
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1536829791358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536829796378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536829797700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536829798280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536829799999
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536829925270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536829945484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536830159104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1536830163953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536831635238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536831735897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536831758984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1536831784469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1536831788997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1536831795935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1536831797804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536831849228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1536831873014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1536831875858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536831898443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536831920436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536831920649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1536831934682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1536831962723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536832030023
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1536832041693
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1536832041916
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1536832042104
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1536832042270
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1536832042464
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1536832042940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1536832044256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1536832049266
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1536832515387
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1536832515388
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1536832515388
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1536832515389
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1536832515390
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1536832515390
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1536832515391
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1536832515392
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1536832515392
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1536832515393
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1536832515393
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1536832515394
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1536832515395
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1536832515396
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1536832515397
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1536832515398
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1536832515398
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1536832515399
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1536832515400
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1536832515400
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1536832515401
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1536832515402
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1536832515402
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1536832515403
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1536832515404
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1536832515404
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1536832515405
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1536832515406
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1536832515406
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1536832515407
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1536832515407
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1536832515408
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1536832515408
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1536832515409
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1536832515409
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1536832515410
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1536832515410
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1536832515484
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1536832515484
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1536832515485
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1536832515485
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1536832515486
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1536832515486
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1536832515495
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1536832515496
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1536832515496
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1536832515496
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1536832515497
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1536832515497
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1536832515498
